country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","26-02-2026 19:00:00",13.1662,80.2584,NH3,1,3,2
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","26-02-2026 19:00:00",13.164544,80.26285,PM2.5,NA,NA,NA
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-02-2026 19:00:00",12.9533,80.2357,PM10,33,362,113
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-02-2026 19:00:00",12.9533,80.2357,NO2,4,23,8
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-02-2026 19:00:00",12.9533,80.2357,SO2,2,10,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-02-2026 19:00:00",13.1036,80.2909,PM2.5,14,100,59
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-02-2026 19:00:00",13.1036,80.2909,OZONE,16,18,17
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-02-2026 19:00:00",13.0052189,80.2398125,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-02-2026 19:00:00",13.0052189,80.2398125,NH3,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","26-02-2026 19:00:00",10.942451,76.978996,PM10,31,85,51
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","26-02-2026 19:00:00",26.960669,75.771817,OZONE,10,89,76
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.9502929,75.730943,NO2,37,115,65
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","26-02-2026 19:00:00",26.9502929,75.730943,NH3,7,26,14
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","26-02-2026 19:00:00",25.344694,72.626208,NO2,12,114,49
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","26-02-2026 19:00:00",25.344694,72.626208,SO2,4,11,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","26-02-2026 19:00:00",25.344694,72.626208,CO,26,125,39
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","26-02-2026 19:00:00",24.588397,76.172782,NH3,8,14,11
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","26-02-2026 19:00:00",24.588397,76.172782,SO2,7,21,11
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","26-02-2026 19:00:00",27.608912,75.153302,NH3,6,10,8
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","26-02-2026 19:00:00",24.885261,72.857549,SO2,3,8,6
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-02-2026 19:00:00",29.931624,73.864511,PM10,64,450,148
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","26-02-2026 19:00:00",26.159933,75.780517,NH3,6,15,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-02-2026 19:00:00",24.5886166,73.6321397,PM2.5,40,181,88
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","26-02-2026 19:00:00",28.108988,75.386577,NO2,8,88,35
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","26-02-2026 19:00:00",26.268249,73.0193853,NO2,19,39,29
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.295810,73.082283,NO2,9,81,40
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 19:00:00",26.215415,73.070156,PM10,42,431,148
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","26-02-2026 19:00:00",26.215415,73.070156,OZONE,3,83,69
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","26-02-2026 19:00:00",26.358805,73.047444,NH3,4,81,10
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","26-02-2026 19:00:00",26.253384,72.976571,NO2,3,131,64
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","26-02-2026 19:00:00",26.506177,77.025989,CO,18,85,25
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","26-02-2026 19:00:00",25.164090,75.858137,NO2,36,112,65
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","26-02-2026 19:00:00",25.164090,75.858137,SO2,2,8,5
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","26-02-2026 19:00:00",25.196024,75.855668,PM2.5,23,203,81
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-02-2026 19:00:00",17.460103,78.334361,CO,22,30,26
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-02-2026 19:00:00",17.470431,78.566959,PM2.5,48,70,60
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","26-02-2026 19:00:00",17.5316895,78.218939,PM2.5,43,135,80
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","26-02-2026 19:00:00",17.5316895,78.218939,SO2,2,19,9
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-02-2026 19:00:00",17.585705,78.126199,PM2.5,50,69,60
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","26-02-2026 19:00:00",24.041198,74.780702,CO,18,66,21
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","26-02-2026 19:00:00",24.041198,74.780702,OZONE,20,130,114
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.685382,77.453839,NH3,6,11,8
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.685382,77.453839,CO,7,117,30
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.685382,77.453839,OZONE,10,62,42
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.6603346,77.3572563,PM2.5,49,338,209
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.6603346,77.3572563,NH3,8,19,13
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-02-2026 19:00:00",26.730136,83.433859,PM10,74,163,113
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-02-2026 19:00:00",26.730136,83.433859,NO2,11,12,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-02-2026 19:00:00",28.47272,77.482000,PM2.5,30,271,131
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-02-2026 19:00:00",28.47272,77.482000,PM10,114,403,204
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-02-2026 19:00:00",28.47272,77.482000,NH3,6,15,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-02-2026 19:00:00",28.557054,77.453663,PM2.5,51,334,192
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","26-02-2026 19:00:00",27.169338,78.03582,PM2.5,10,286,80
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","26-02-2026 19:00:00",27.169338,78.03582,NO2,12,18,15
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","26-02-2026 19:00:00",27.169338,78.03582,SO2,36,52,44
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-02-2026 19:00:00",27.19862,77.92066,NO2,39,41,40
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-02-2026 19:00:00",27.19862,77.92066,OZONE,12,13,13
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-02-2026 19:00:00",28.964949,77.278761,NH3,1,5,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-02-2026 19:00:00",28.964949,77.278761,SO2,26,80,36
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","26-02-2026 19:00:00",28.359581,79.414455,PM2.5,8,32,20
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","26-02-2026 19:00:00",28.359581,79.414455,NH3,1,8,3
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","26-02-2026 19:00:00",28.406963,77.849831,PM10,120,218,161
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-02-2026 19:00:00",27.168897,78.376960,PM2.5,32,145,61
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-02-2026 19:00:00",27.168897,78.376960,CO,16,60,46
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-02-2026 19:00:00",27.1594,78.3953,NO2,15,15,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.646233,77.358075,PM2.5,42,331,215
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.757294,77.278792,PM2.5,60,322,216
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-02-2026 19:00:00",28.757294,77.278792,PM10,155,427,247
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-02-2026 19:00:00",17.417094,78.457437,SO2,16,18,17
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-02-2026 19:00:00",17.417094,78.457437,OZONE,4,34,30
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-02-2026 19:00:00",17.349694,78.451437,NO2,2,12,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-02-2026 19:00:00",23.8175497,91.2726974,PM2.5,95,333,252
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-02-2026 19:00:00",23.8175497,91.2726974,NO2,20,34,25
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-02-2026 19:00:00",23.8175497,91.2726974,CO,16,36,28
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-02-2026 19:00:00",17.429398,78.569354,OZONE,15,34,28
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-02-2026 19:00:00",17.37206,78.50864,CO,26,46,42
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-02-2026 19:00:00",17.37206,78.50864,OZONE,12,30,27
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-02-2026 19:00:00",17.528544,78.286195,NO2,12,18,15
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-02-2026 19:00:00",17.528544,78.286195,OZONE,21,36,33
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-02-2026 19:00:00",17.4559458,78.4332152,NO2,6,81,30
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-02-2026 19:00:00",27.23711,78.01936,CO,19,26,25
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","26-02-2026 19:00:00",27.23711,78.01936,OZONE,6,21,6
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-02-2026 19:00:00",27.106972,78.000111,SO2,6,26,13
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-02-2026 19:00:00",27.106972,78.000111,OZONE,10,14,12
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-02-2026 19:00:00",27.19412,77.96237,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-02-2026 19:00:00",26.4703136,80.3229863,PM10,22,106,54
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-02-2026 19:00:00",26.4703136,80.3229863,NO2,47,53,50
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-02-2026 19:00:00",26.4703136,80.3229863,CO,2,116,48
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-02-2026 19:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","26-02-2026 19:00:00",25.4547,78.6039,CO,8,57,10
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-02-2026 19:00:00",17.393559,78.339194,NH3,2,3,2
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-02-2026 19:00:00",28.83526,78.74460,OZONE,10,31,28
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-02-2026 19:00:00",28.840739,78.697531,PM10,72,129,108
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","26-02-2026 19:00:00",28.840739,78.697531,OZONE,12,64,55
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-02-2026 19:00:00",28.88528,78.73880,PM2.5,32,158,100
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-02-2026 19:00:00",28.856664,78.772638,PM2.5,42,101,79
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-02-2026 19:00:00",28.856664,78.772638,PM10,77,126,110
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-02-2026 19:00:00",28.856664,78.772638,CO,40,40,40
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-02-2026 19:00:00",28.849399,78.742362,PM10,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-02-2026 19:00:00",28.849399,78.742362,NH3,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","26-02-2026 19:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-02-2026 19:00:00",29.4723508,77.7194031,PM2.5,69,274,152
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-02-2026 19:00:00",29.4723508,77.7194031,CO,22,70,42
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-02-2026 19:00:00",28.5447608,77.3231257,NO2,34,158,117
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-02-2026 19:00:00",28.6245479,77.3577104,PM2.5,53,237,143
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-02-2026 19:00:00",28.6245479,77.3577104,PM10,95,229,157
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-02-2026 19:00:00",28.6245479,77.3577104,OZONE,16,81,66
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-02-2026 19:00:00",28.5898,77.3101,PM2.5,33,271,148
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-02-2026 19:00:00",28.5898,77.3101,NO2,72,114,97
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-02-2026 19:00:00",28.5898,77.3101,SO2,8,40,18
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-02-2026 19:00:00",29.2124114,78.9611753,SO2,5,10,8
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-02-2026 19:00:00",29.2124114,78.9611753,OZONE,5,18,12
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-02-2026 19:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-02-2026 19:00:00",30.075911,78.2859547,CO,37,37,37
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-02-2026 19:00:00",30.075911,78.2859547,OZONE,74,74,74
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-02-2026 19:00:00",23.6979360,86.9443950,PM10,NA,NA,NA
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-02-2026 19:00:00",23.6979360,86.9443950,NH3,7,8,7
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-02-2026 19:00:00",23.6979360,86.9443950,SO2,23,23,23
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","26-02-2026 19:00:00",23.6979360,86.9443950,OZONE,4,53,44
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 19:00:00",26.90723,80.98579,PM2.5,10,110,51
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 19:00:00",26.90723,80.98579,NH3,6,6,6
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-02-2026 19:00:00",26.90723,80.98579,SO2,39,44,41
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-02-2026 19:00:00",26.8458805,80.9365541,PM10,113,176,147
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-02-2026 19:00:00",26.8458805,80.9365541,NO2,32,41,36
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-02-2026 19:00:00",26.83399722,80.8917361,PM2.5,126,240,179
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-02-2026 19:00:00",26.83399722,80.8917361,PM10,94,148,112
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","26-02-2026 19:00:00",25.425602,81.917152,CO,12,30,17
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","26-02-2026 19:00:00",25.494,81.863,CO,10,38,12
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-02-2026 19:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-02-2026 19:00:00","25.44919916 ","81.82735986 ",NH3,2,12,7
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","26-02-2026 19:00:00",26.207781,81.245571,PM10,103,171,134
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","26-02-2026 19:00:00",23.616515,87.119133,OZONE,7,46,36
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","26-02-2026 19:00:00",23.567923,87.306843,NH3,2,4,3
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-02-2026 19:00:00",23.5087640,87.3544400,PM2.5,38,306,132
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","26-02-2026 19:00:00",23.549395,87.300496,SO2,27,28,27
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-02-2026 19:00:00",26.83399722,80.8917361,NH3,3,4,3
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-02-2026 19:00:00",26.83399722,80.8917361,CO,25,61,29
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","26-02-2026 19:00:00",28.999264,77.7590354,PM10,110,181,134
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","26-02-2026 19:00:00",28.999264,77.7590354,NH3,5,11,6
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","26-02-2026 19:00:00",28.9535882,77.7622941,PM2.5,38,209,127
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-02-2026 19:00:00",25.301778,82.996789,PM2.5,38,94,55
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-02-2026 19:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-02-2026 19:00:00",25.301778,82.996789,SO2,22,29,25
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","26-02-2026 19:00:00",25.262326,82.995408,NO2,2,3,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","26-02-2026 19:00:00",30.269444,78.044167,SO2,1,4,2
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","26-02-2026 19:00:00",29.063510,77.709723,CO,22,61,28
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","26-02-2026 19:00:00",29.063510,77.709723,OZONE,18,104,91
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-02-2026 19:00:00",22.06047,88.109737,NH3,3,7,6
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-02-2026 19:00:00",22.06047,88.109737,CO,22,80,33
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-02-2026 19:00:00",22.629801,88.352017,PM2.5,43,315,149
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","26-02-2026 19:00:00",22.629801,88.352017,OZONE,10,37,31
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","26-02-2026 19:00:00",22.554954,88.292568,OZONE,10,57,50
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-02-2026 19:00:00",22.6025571,88.3105664,PM10,45,192,121
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-02-2026 19:00:00",22.6025571,88.3105664,SO2,9,80,27
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","26-02-2026 19:00:00",22.6025571,88.3105664,CO,15,128,26
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-02-2026 19:00:00",22.611968,88.347422,NH3,7,23,15
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-02-2026 19:00:00",22.611968,88.347422,CO,48,120,55
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-02-2026 19:00:00",22.5687319,88.2797276,NO2,29,154,91
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-02-2026 19:00:00",22.5367507,88.3638022,PM10,72,161,132
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-02-2026 19:00:00",22.5367507,88.3638022,SO2,11,24,16
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","26-02-2026 19:00:00",22.58157048,88.41002457,PM2.5,45,251,143
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","26-02-2026 19:00:00",22.58157048,88.41002457,NO2,9,15,12
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","26-02-2026 19:00:00",22.49929,88.36917,CO,19,121,39
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","26-02-2026 19:00:00",22.627847,88.380669,PM2.5,80,348,210
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","26-02-2026 19:00:00",22.627847,88.380669,NO2,42,227,124
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-02-2026 19:00:00",22.5448082,88.3403691,PM2.5,NA,NA,NA
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-02-2026 19:00:00",22.5448082,88.3403691,SO2,NA,NA,NA
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-02-2026 19:00:00",22.5448082,88.3403691,CO,62,122,73
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","26-02-2026 19:00:00",24.792403,84.992416,OZONE,12,55,25
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","26-02-2026 19:00:00",24.762518,84.982348,OZONE,10,53,42
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-02-2026 19:00:00",25.697189,85.245900,SO2,3,9,6
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","26-02-2026 19:00:00",25.697189,85.245900,CO,12,50,20
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","26-02-2026 19:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-02-2026 19:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","26-02-2026 19:00:00",26.0881305,87.93840336,OZONE,31,33,32
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-02-2026 19:00:00",27.308328,84.531742,PM2.5,82,293,132
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-02-2026 19:00:00",27.308328,84.531742,NO2,4,11,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","26-02-2026 19:00:00",27.308328,84.531742,SO2,16,17,17
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","26-02-2026 19:00:00",11.654054,92.734055,NO2,1,14,6
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-02-2026 19:00:00",16.5150833,80.5181667,NO2,14,67,27
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-02-2026 19:00:00",16.5150833,80.5181667,SO2,8,109,21
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-02-2026 19:00:00",16.5150833,80.5181667,CO,14,56,17
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","26-02-2026 19:00:00",14.675886,77.593027,OZONE,24,24,24
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-02-2026 19:00:00",13.204880,79.097889,PM10,46,73,56
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-02-2026 19:00:00",13.204880,79.097889,NO2,16,26,20
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-02-2026 19:00:00",13.204880,79.097889,NH3,4,6,4
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","26-02-2026 19:00:00",24.75746,84.366208,OZONE,2,86,59
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","26-02-2026 19:00:00",25.42742023,86.13886079,SO2,21,27,24
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","26-02-2026 19:00:00",26.80365,84.51954,SO2,3,13,7
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-02-2026 19:00:00",25.251013,86.989001,PM2.5,23,100,66
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","26-02-2026 19:00:00",25.251013,86.989001,CO,11,27,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","26-02-2026 19:00:00",25.265194,87.012947,PM10,42,111,77
